00.090	   0
00.270	   0
00.450	  31
00.630	  55
00.810	  40
00.990	  41
01.170	  38
01.350	  44
01.530	  48
01.710	  28
01.890	  31
02.070	  43
02.250	  35
02.430	  27
02.610	  40
02.790	  33
02.970	  34
03.150	  35
03.330	  32
03.510	  34
03.690	  30
03.870	  32
04.050	  37
04.230	  19
04.410	  26
04.590	  36
04.770	  21
04.950	  31
05.130	  22
05.310	  31
05.490	  23
05.670	  23
05.850	  27
06.030	  31
06.210	  34
06.390	  40
06.570	  45
06.750	  45
06.930	  67
07.110	 149
07.290	 361
07.470	 840
07.650	1555
07.830	2385
08.010	3166
08.190	3880
08.370	4539
08.550	5289
08.730	6098
08.910	6606
09.090	7099
09.270	7507
09.450	8041
09.630	8359
09.810	8992
09.990	9536
10.170	10190
10.350	10956
10.530	11900
10.710	12712
10.890	13328
11.070	14589
11.250	15212
11.430	16279
11.610	17228
11.790	18013
11.970	19374
12.150	19957
12.330	20933
12.510	22409
12.690	23170
12.870	24539
13.050	25444
13.230	26895
13.410	27816
13.590	28741
13.770	29896
13.950	31883
14.130	32667
14.310	34160
14.490	35271
14.670	36648
14.850	37703
15.030	38945
15.210	40392
15.390	41835
15.570	42500
15.750	43743
15.930	44904
16.110	45585
16.290	47410
16.470	47778
16.650	49203
16.830	50364
17.010	50968
17.190	52107
17.370	52154
17.550	52413
17.730	52851
17.910	53364
18.090	53388
18.270	53080
18.450	53569
18.630	53866
18.810	53590
18.990	53883
19.170	54516
19.350	54467
19.530	55408
19.710	55787
19.890	55843
20.070	55689
20.250	55438
20.430	55890
20.610	55292
20.790	55191
20.970	54687
21.150	54076
21.330	53898
21.510	53674
21.690	53519
21.870	52985
22.050	52751
22.230	52683
22.410	51938
22.590	51503
22.770	50975
22.950	50492
23.130	50481
23.310	49819
23.490	49675
23.670	49086
23.850	48819
24.030	48826
24.210	48886
24.390	47740
24.570	48193
24.750	47842
24.930	46826
25.110	46780
25.290	46846
25.470	46070
25.650	45702
25.830	45597
26.010	44795
26.190	44579
26.370	45132
26.550	44948
26.730	45456
26.910	45378
27.090	45993
27.270	46808
27.450	46677
27.630	47410
27.810	47702
27.990	47495
28.170	47408
28.350	47557
28.530	47354
28.710	47113
28.890	46613
29.070	46751
29.250	46751
29.430	46492
29.610	46169
29.790	46241
29.970	46099
30.150	46245
30.330	46214
30.510	46634
30.690	46454
30.870	46833
31.050	47237
31.230	47618
31.410	47914
31.590	47530
31.770	47414
31.950	47503
32.130	46587
32.310	46575
32.490	45863
32.670	45279
32.850	44969
33.030	44520
33.210	44173
33.390	43531
33.570	43126
33.750	42494
33.930	42277
34.110	42233
34.290	41259
34.470	41075
34.650	40345
34.830	40349
35.010	39761
35.190	39304
35.370	38867
35.550	38261
35.730	37622
35.910	37850
36.090	36977
36.270	36793
36.450	36263
36.630	35935
36.810	35909
36.990	35273
37.170	34933
37.350	34455
37.530	33885
37.710	33607
37.890	33034
38.070	32532
38.250	32313
38.430	32409
38.610	31516
38.790	31220
38.970	30939
39.150	30075
39.330	29871
39.510	29867
39.690	29412
39.870	28846
40.050	28678
40.230	28543
40.410	28012
40.590	27759
40.770	27414
40.950	27044
41.130	26709
41.310	26719
41.490	25963
41.670	25769
41.850	25674
42.030	25509
42.210	24768
42.390	24938
42.570	24179
42.750	24006
42.930	23761
43.110	23522
43.290	23303
43.470	22902
43.650	22863
43.830	22448
44.010	22216
44.190	21900
44.370	21640
44.550	21218
44.730	20891
44.910	20523
45.090	20306
45.270	20224
45.450	19631
45.630	19732
45.810	19637
45.990	19049
46.170	18879
46.350	18659
46.530	18537
46.710	18174
46.890	18038
47.070	17877
47.250	17575
47.430	17354
47.610	17174
47.790	16972
47.970	16581
48.150	16421
48.330	16265
48.510	15849
48.690	16183
48.870	15718
49.050	15287
49.230	15134
49.410	15090
49.590	14765
49.770	14582
49.950	14467
50.130	14332
50.310	14050
50.490	13979
50.670	13783
50.850	13736
51.030	13392
51.210	13430
51.390	13206
51.570	13110
51.750	12703
51.930	12696
52.110	12423
52.290	12438
52.470	12019
52.650	11953
52.830	12051
53.010	11747
53.190	11507
53.370	11443
53.550	11246
53.730	11093
53.910	10908
54.090	10825
54.270	10897
54.450	10537
54.630	10578
54.810	10335
54.990	10189
55.170	10043
55.350	10008
55.530	9676
55.710	9831
55.890	9812
56.070	9476
56.250	9385
56.430	9349
56.610	9302
56.790	8857
56.970	8993
57.150	8831
57.330	8789
57.510	8497
57.690	8369
57.870	8379
58.050	8238
58.230	8158
58.410	7982
58.590	8002
58.770	7903
58.950	7814
59.130	7592
59.310	7499
59.490	7639
59.670	7341
59.850	7279
60.030	7149
60.210	7300
60.390	7138
60.570	6976
60.750	6992
60.930	6780
61.110	6880
61.290	6739
61.470	6544
61.650	6597
61.830	6529
62.010	6389
62.190	6307
62.370	6214
62.550	6229
62.730	6062
62.910	6025
63.090	5924
63.270	5932
63.450	5745
63.630	5728
63.810	5754
63.990	5705
64.170	5642
64.350	5356
64.530	5545
64.710	5319
64.890	5352
65.070	5198
65.250	5205
65.430	5196
65.610	5041
65.790	4979
65.970	4754
66.150	4635
66.330	4625
66.510	4330
66.690	4205
66.870	3949
67.050	3708
67.230	3490
67.410	2952
67.590	2702
67.770	2370
67.950	1982
68.130	1580
68.310	1322
68.490	1076
68.670	 834
68.850	 570
69.030	 450
69.210	 371
69.390	 312
69.570	 237
69.750	 178
69.930	 169
70.110	 135
70.290	 106
70.470	  76
70.650	  70
70.830	  55
71.010	  45
71.190	  55
71.370	  54
71.550	  45
71.730	  26
71.910	   0
