00.090	   0
00.270	   0
00.450	  73
00.630	  47
00.810	  51
00.990	  50
01.170	  45
01.350	  40
01.530	  45
01.710	  49
01.890	  36
02.070	  47
02.250	  45
02.430	  38
02.610	  35
02.790	  54
02.970	  37
03.150	  35
03.330	  47
03.510	  51
03.690	  41
03.870	  36
04.050	  43
04.230	  44
04.410	  30
04.590	  46
04.770	  35
04.950	  18
05.130	  35
05.310	  41
05.490	  50
05.670	  41
05.850	  32
06.030	  35
06.210	  44
06.390	  51
06.570	  58
06.750	  56
06.930	  90
07.110	 168
07.290	 469
07.470	1035
07.650	1897
07.830	2915
08.010	3722
08.190	4608
08.370	5627
08.550	6394
08.730	7196
08.910	7971
09.090	8568
09.270	9055
09.450	9663
09.630	10235
09.810	10985
09.990	11611
10.170	12173
10.350	13385
10.530	14068
10.710	15075
10.890	16137
11.070	17019
11.250	18255
11.430	19437
11.610	20511
11.790	21684
11.970	22796
12.150	24087
12.330	25024
12.510	26551
12.690	27754
12.870	28952
13.050	30112
13.230	31446
13.410	33497
13.590	34590
13.770	35887
13.950	37520
14.130	38947
14.310	40773
14.490	41979
14.670	43508
14.850	45057
15.030	46031
15.210	47752
15.390	48919
15.570	50421
15.750	51664
15.930	53365
16.110	54465
16.290	55520
16.470	57356
16.650	58023
16.830	59592
17.010	60050
17.190	60809
17.370	61796
17.550	62192
17.730	62246
17.910	62507
18.090	62158
18.270	62976
18.450	62559
18.630	63265
18.810	63934
18.990	63971
19.170	64554
19.350	64734
19.530	65047
19.710	65681
19.890	65975
20.070	66232
20.250	65513
20.430	65532
20.610	65281
20.790	65270
20.970	64811
21.150	64069
21.330	64162
21.510	63852
21.690	63519
21.870	63208
22.050	62198
22.230	62062
22.410	61468
22.590	60906
22.770	60687
22.950	60536
23.130	59479
23.310	59484
23.490	59065
23.670	58059
23.850	58326
24.030	57686
24.210	57392
24.390	57434
24.570	56949
24.750	56908
24.930	56973
25.110	55485
25.290	55478
25.470	54819
25.650	54609
25.830	54145
26.010	53445
26.190	53151
26.370	53535
26.550	53755
26.730	53764
26.910	53927
27.090	54981
27.270	55757
27.450	56425
27.630	56718
27.810	56858
27.990	56785
28.170	56512
28.350	56557
28.530	56305
28.710	56290
28.890	55704
29.070	55603
29.250	55931
29.430	54849
29.610	55378
29.790	55144
29.970	54974
30.150	54681
30.330	54991
30.510	55442
30.690	55506
30.870	55452
31.050	55537
31.230	56602
31.410	56405
31.590	57103
31.770	56798
31.950	56182
32.130	55767
32.310	55484
32.490	54558
32.670	53810
32.850	53680
33.030	53520
33.210	52514
33.390	51799
33.570	51754
33.750	51258
33.930	50339
34.110	49820
34.290	49530
34.470	48892
34.650	48634
34.830	48266
35.010	47252
35.190	47212
35.370	46277
35.550	45822
35.730	45055
35.910	44622
36.090	44432
36.270	43982
36.450	43313
36.630	43025
36.810	42354
36.990	42210
37.170	41389
37.350	40707
37.530	40184
37.710	39974
37.890	39476
38.070	38944
38.250	38467
38.430	37899
38.610	37764
38.790	37248
38.970	36684
39.150	36164
39.330	35917
39.510	35483
39.690	35188
39.870	34613
40.050	34201
40.230	34023
40.410	33430
40.590	33086
40.770	32547
40.950	32370
41.130	31924
41.310	31514
41.490	30887
41.670	30800
41.850	30479
42.030	30240
42.210	29685
42.390	29265
42.570	29182
42.750	28702
42.930	28163
43.110	27923
43.290	27405
43.470	27423
43.650	27033
43.830	26376
44.010	26401
44.190	26206
44.370	25701
44.550	25634
44.730	25057
44.910	24736
45.090	24742
45.270	23751
45.450	23739
45.630	23411
45.810	23098
45.990	22740
46.170	22702
46.350	22123
46.530	21887
46.710	21488
46.890	21344
47.070	21076
47.250	20910
47.430	20791
47.610	20301
47.790	20233
47.970	19709
48.150	19697
48.330	19328
48.510	18977
48.690	18909
48.870	18549
49.050	18438
49.230	18078
49.410	17707
49.590	17915
49.770	17319
49.950	17356
50.130	17030
50.310	16700
50.490	16418
50.670	16397
50.850	16159
51.030	16151
51.210	15696
51.390	15422
51.570	15340
51.750	15182
51.930	15090
52.110	14814
52.290	14701
52.470	14652
52.650	14343
52.830	14151
53.010	14238
53.190	13701
53.370	13718
53.550	13534
53.730	13421
53.910	13118
54.090	12896
54.270	12864
54.450	12555
54.630	12372
54.810	12561
54.990	12332
55.170	11822
55.350	11848
55.530	11595
55.710	11404
55.890	11501
56.070	11337
56.250	11204
56.430	10854
56.610	10981
56.790	10695
56.970	10498
57.150	10363
57.330	10286
57.510	10275
57.690	9920
57.870	9926
58.050	9766
58.230	9724
58.410	9549
58.590	9429
58.770	9362
58.950	9107
59.130	9171
59.310	8843
59.490	8841
59.670	8835
59.850	8871
60.030	8630
60.210	8597
60.390	8454
60.570	8354
60.750	8248
60.930	8173
61.110	7921
61.290	7938
61.470	7705
61.650	7781
61.830	7540
62.010	7637
62.190	7537
62.370	7348
62.550	7316
62.730	7171
62.910	7232
63.090	7013
63.270	7072
63.450	6922
63.630	6674
63.810	6669
63.990	6758
64.170	6603
64.350	6484
64.530	6473
64.710	6336
64.890	6272
65.070	6009
65.250	6187
65.430	6138
65.610	5801
65.790	5793
65.970	5666
66.150	5493
66.330	5548
66.510	5196
66.690	4865
66.870	4653
67.050	4370
67.230	4027
67.410	3472
67.590	3120
67.770	2598
67.950	2414
68.130	1920
68.310	1557
68.490	1234
68.670	 925
68.850	 701
69.030	 556
69.210	 429
69.390	 345
69.570	 307
69.750	 232
69.930	 172
70.110	 159
70.290	 118
70.470	 105
70.650	  99
70.830	  86
71.010	  63
71.190	  68
71.370	  72
71.550	  46
71.730	  41
71.910	   0
