00.090	   0
00.270	   0
00.450	  56
00.630	  67
00.810	  66
00.990	  60
01.170	  72
01.350	  44
01.530	  65
01.710	  66
01.890	  46
02.070	  52
02.250	  59
02.430	  57
02.610	  43
02.790	  57
02.970	  49
03.150	  56
03.330	  49
03.510	  52
03.690	  44
03.870	  60
04.050	  42
04.230	  65
04.410	  57
04.590	  45
04.770	  46
04.950	  45
05.130	  31
05.310	  36
05.490	  41
05.670	  45
05.850	  42
06.030	  54
06.210	  50
06.390	  62
06.570	  56
06.750	  72
06.930	  71
07.110	 227
07.290	 561
07.470	1411
07.650	2537
07.830	3884
08.010	5133
08.190	6155
08.370	7544
08.550	8756
08.730	9794
08.910	10602
09.090	11289
09.270	12317
09.450	12763
09.630	13493
09.810	14450
09.990	15381
10.170	16468
10.350	17697
10.530	18917
10.710	19923
10.890	21202
11.070	22671
11.250	24066
11.430	25378
11.610	27118
11.790	28439
11.970	30252
12.150	31636
12.330	33034
12.510	34432
12.690	36040
12.870	37827
13.050	39810
13.230	41854
13.410	43756
13.590	45398
13.770	47100
13.950	48704
14.130	51004
14.310	53329
14.490	54839
14.670	56997
14.850	58890
15.030	60047
15.210	62126
15.390	64180
15.570	65989
15.750	67327
15.930	69100
16.110	70451
16.290	72768
16.470	73800
16.650	75380
16.830	76700
17.010	78558
17.190	79809
17.370	80272
17.550	81177
17.730	80907
17.910	81401
18.090	81409
18.270	81735
18.450	81568
18.630	82362
18.810	82577
18.990	83346
19.170	83894
19.350	84686
19.530	85256
19.710	85586
19.890	85694
20.070	85873
20.250	85386
20.430	85552
20.610	85029
20.790	84966
20.970	84243
21.150	83776
21.330	83149
21.510	83091
21.690	82216
21.870	81771
22.050	81876
22.230	81118
22.410	80422
22.590	79558
22.770	79191
22.950	78761
23.130	77485
23.310	77865
23.490	77235
23.670	76553
23.850	75857
24.030	75476
24.210	75479
24.390	74558
24.570	74986
24.750	74009
24.930	73674
25.110	73085
25.290	72640
25.470	72083
25.650	71190
25.830	71008
26.010	70637
26.190	70469
26.370	70331
26.550	70470
26.730	70380
26.910	71185
27.090	72103
27.270	73023
27.450	73960
27.630	73887
27.810	75063
27.990	74308
28.170	74276
28.350	74239
28.530	73950
28.710	73637
28.890	73696
29.070	73386
29.250	73460
29.430	73092
29.610	72711
29.790	72489
29.970	72290
30.150	72374
30.330	72117
30.510	72817
30.690	72938
30.870	72965
31.050	73968
31.230	74205
31.410	74927
31.590	73927
31.770	75001
31.950	74480
32.130	73382
32.310	72571
32.490	71807
32.670	71047
32.850	71081
33.030	69992
33.210	69360
33.390	68554
33.570	67888
33.750	67054
33.930	66706
34.110	65983
34.290	65274
34.470	64420
34.650	63464
34.830	63073
35.010	61866
35.190	61762
35.370	61267
35.550	60380
35.730	59663
35.910	59155
36.090	58829
36.270	57290
36.450	57028
36.630	56258
36.810	55734
36.990	54955
37.170	54698
37.350	53776
37.530	52921
37.710	52218
37.890	51903
38.070	51224
38.250	50685
38.430	50611
38.610	49719
38.790	49181
38.970	47955
39.150	47822
39.330	47414
39.510	46741
39.690	45925
39.870	45286
40.050	44625
40.230	44310
40.410	43994
40.590	43381
40.770	42826
40.950	42132
41.130	41860
41.310	41557
41.490	40964
41.670	40638
41.850	39641
42.030	39239
42.210	39075
42.390	38939
42.570	38495
42.750	38078
42.930	37490
43.110	36658
43.290	36371
43.470	35856
43.650	35088
43.830	34825
44.010	34218
44.190	34106
44.370	33841
44.550	33579
44.730	32421
44.910	32422
45.090	31977
45.270	31756
45.450	30991
45.630	31067
45.810	30235
45.990	29937
46.170	29763
46.350	28937
46.530	28482
46.710	28392
46.890	27904
47.070	27733
47.250	27399
47.430	27371
47.610	26207
47.790	26258
47.970	25844
48.150	25753
48.330	24983
48.510	24979
48.690	24676
48.870	24386
49.050	23938
49.230	23861
49.410	23594
49.590	23096
49.770	22667
49.950	22749
50.130	22276
50.310	21942
50.490	21651
50.670	21293
50.850	21394
51.030	20921
51.210	20901
51.390	20467
51.570	19871
51.750	19862
51.930	19780
52.110	19531
52.290	19427
52.470	19273
52.650	18854
52.830	18531
53.010	18249
53.190	17912
53.370	17603
53.550	17493
53.730	17508
53.910	17243
54.090	16916
54.270	16707
54.450	16654
54.630	16356
54.810	16043
54.990	15976
55.170	15840
55.350	15563
55.530	15389
55.710	15018
55.890	15046
56.070	14755
56.250	14556
56.430	14653
56.610	14486
56.790	13897
56.970	13834
57.150	13516
57.330	13571
57.510	13146
57.690	13025
57.870	12995
58.050	12835
58.230	12718
58.410	12631
58.590	12687
58.770	12195
58.950	12087
59.130	11760
59.310	11840
59.490	11855
59.670	11662
59.850	11610
60.030	11237
60.210	11096
60.390	10978
60.570	10896
60.750	10788
60.930	10549
61.110	10314
61.290	10506
61.470	10133
61.650	10001
61.830	9931
62.010	9857
62.190	9628
62.370	9650
62.550	9707
62.730	9355
62.910	9418
63.090	9183
63.270	9336
63.450	8902
63.630	8785
63.810	8736
63.990	8689
64.170	8678
64.350	8373
64.530	8508
64.710	8257
64.890	8237
65.070	8122
65.250	8086
65.430	7591
65.610	7677
65.790	7620
65.970	7387
66.150	7209
66.330	6929
66.510	6686
66.690	6365
66.870	6265
67.050	5784
67.230	5293
67.410	4692
67.590	4166
67.770	3629
67.950	2943
68.130	2459
68.310	2120
68.490	1590
68.670	1215
68.850	 907
69.030	 758
69.210	 605
69.390	 440
69.570	 346
69.750	 289
69.930	 225
70.110	 195
70.290	 157
70.470	 137
70.650	 102
70.830	  98
71.010	  75
71.190	  83
71.370	  55
71.550	  74
71.730	  65
71.910	   0
